path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_123.45.wav,American Robin,Turdus migratorius,3,6,0.963816225528717
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_134.15.wav,American Robin,Turdus migratorius,3,6,0.4397348463535309
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_140.95.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9184622764587402
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_145.35.wav,American Robin,Turdus migratorius,0,3,0.5120369791984558
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_148.45.wav,American Robin,Turdus migratorius,3,6,0.6922560334205627
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_155.35.wav,American Robin,Turdus migratorius,0,3,0.40106913447380066
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_158.75.wav,American Robin,Turdus migratorius,3,6,0.48285427689552307
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_169.05.wav,American Robin,Turdus migratorius,3,6,0.6116220355033875
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_175.95.wav,Brown Creeper,Certhia americana,0,2,0.855125904083252
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_178.25.wav,Brown Creeper,Certhia americana,3,5,0.5447708368301392
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_190.75.wav,Evening Grosbeak,Coccothraustes vespertinus,0,3,0.7826482057571411
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210423_061700_193.85.wav,Evening Grosbeak,Coccothraustes vespertinus,3,6,0.6719968318939209
